outer_case_index,outer_case_id,outer_case_type,environment_block_id,environment_block_local_index,environment_block_label,environment_change_family,W_layer,environment_mode,fan_layout_policy,scheduled_fan_layout_count,scheduled_active_fan_count,active_fan_count_policy,fan_position_policy,fan_position_xy_bounds_m,fan_position_safety_radius_m,launch_state_seed,environment_seed,environment_layout_seed,environment_active_fan_seed,environment_parameter_seed,plant_implementation_seed,paired_start_condition_index,paired_start_condition_key,paired_start_condition_policy,between_episode_environment_variation,between_episode_environment_parameter_variation,between_episode_fan_layout_variation,between_episode_active_fan_count_variation,plant_implementation_variation_scope,common_final_launch_key,start_state_family,launch_sequence_policy,claim_status,episode_id,launch_role,library_size_case_id,policy_id,history_length,adaptation_launch_index,history_launch_index
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000452,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h10_final_0001_hist_004,history,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,4,4
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000553,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h10_final_0001_hist_005,history,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,5,5
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000654,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h10_final_0001_hist_006,history,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,6,6
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000755,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h10_final_0001_hist_007,history,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,7,7
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000856,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h10_final_0001_hist_008,history,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,8,8
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000957,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h10_final_0001_hist_009,history,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,9,9
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000011,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_000,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,0,0
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000112,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_001,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,1,1
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000213,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_002,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,2,2
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000314,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_003,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,3,3
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000415,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_004,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,4,4
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000516,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_005,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,5,5
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000617,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_006,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,6,6
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000718,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_007,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,7,7
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000819,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_008,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,8,8
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000920,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_009,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,9,9
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001021,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_010,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,10,10
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001122,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_011,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,11,11
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001223,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_012,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,12,12
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001324,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_013,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,13,13
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001425,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_014,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,14,14
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001526,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_015,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,15,15
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001627,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_016,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,16,16
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001728,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_017,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,17,17
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001829,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_018,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,18,18
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12001930,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_019,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,19,19
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002031,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_020,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,20,20
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002132,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_021,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,21,21
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002233,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_022,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,22,22
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002334,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_023,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,23,23
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002435,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_024,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,24,24
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002536,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_025,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,25,25
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002637,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_no_cluster_no_merge_spatial_flow_belief_memory_h30_final_0000_hist_026,history,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,26,26
